WMO,station_name,data_source,lat,lon,http_link,host,,,,,,,,
722190,Atlanta_Hartsfield_Intl_Ap,TMY3,33.63,-84.43,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722180,Augusta_Bush_Field,TMY3,33.37,-81.97,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Augusta-Bush-Field.722180_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722136,Brunswick_Golden_Is,TMY3,31.25,-81.47,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Brunswick-Golden.Isles.AP.722136_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722137,Brunswick_Malcolm_Mckinnon_Ap,TMY3,31.15,-81.38,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Brunswick-Malcolm.McKinnon.AP.722137_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722255,Columbus_Metropolitan_Arpt,TMY3,32.52,-84.95,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Columbus.Metro.AP.722255_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722196,Dekalb_Peachtree,TMY3,33.87,-84.3,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Dekalb.Peachtree.AP.722196_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722250,Fort_Benning_Lawson,TMY3,32.35,-85,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Fort.Benning-Lawson.Field.722250_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722195,Fulton_Co_Arpt_Brow,TMY3,33.77,-84.52,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Fulton.County.AP.722195_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722170,Macon_Middle_Ga_Regional_Ap,TMY3,32.68,-83.65,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Macon-Middle.Georgia.Rgnl.AP.722170_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722270,Marietta_Dobbins_Afb,TMY3,33.92,-84.52,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Marietta-Dobbins.AFB.722270_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723200,Rome_R_B_Russell_Ap,TMY3,34.35,-85.17,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Rome-Richard.B.Russell.AP.723200_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
747804,Hunter_Aaf,TMY3,32,-81.15,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Savannah-Hunter.AAF.747804_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722070,Savannah_Intl_Ap,TMY3,32.12,-81.2,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Savannah.Intl.AP.722070_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
747810,Moody_Afb_Valdosta,TMY3,30.97,-83.2,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Valdosta-Moody.AFB.747810_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722166,Valdosta_Wb_Airport,TMY3,30.78,-83.28,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Valdosta.Rgnl.AP.722166_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722175,Warner_Robins_Afb,TMY3,32.63,-83.6,/north_and_central_america_wmo_region_4/USA/GA/USA_GA_Warner.Robins.AFB.722175_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911780,Barbers_Point_Nas,TMY3,21.32,-158.07,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Barbers.Point.NAS.911780_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
912850,Hilo_International_Ap,TMY3,19.72,-155.05,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Hilo.Intl.AP.912850_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911820,Honolulu_Intl_Arpt,TMY3,21.32,-157.93,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Honolulu.Intl.AP.911820_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911900,Kahului_Airport,TMY3,20.9,-156.43,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Kahului.AP.911900_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911760,Kaneohe_Bay_Mcas,TMY3,21.45,-157.78,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Kailua-Kaneohe.Bay.MCAS.911760_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911904,Kapalua,TMY3,20.95,-156.63,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Kapalua-West.Maui.AP.911904_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911975,Kona_Intl_At_Keahol,TMY3,19.73,-156.05,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Keahole-Kona.Intl.AP.911975_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911905,Lanai,TMY3,20.78,-156.95,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Lanai.AP.911905_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911650,Lihue_Airport,TMY3,21.98,-159.33,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Lihue.AP.911650_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
911860,Molokai_Amos,TMY3,21.15,-157.1,/north_and_central_america_wmo_region_4/USA/HI/USA_HI_Molokai.AWOS.911860_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725457,Algona,TMY3,43.08,-94.27,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Algona.Muni.AP.725457_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725453,Atlantic,TMY3,41.4,-95.05,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Atlantic.Muni.AP.725453_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725486,Boone_Muni,TMY3,42.05,-93.85,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Boone.Muni.AP.725486_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725455,Burlington_Municipal_Ap,TMY3,40.78,-91.12,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Burlington.Muni.AP.725455_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725468,Carroll,TMY3,42.05,-94.78,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Carroll.Muni.AP.725468_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725450,Cedar_Rapids_Municipal_Ap,TMY3,41.88,-91.72,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Cedar.Rapids.Muni.AP.725450_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725469,Chariton,TMY3,41.03,-93.37,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Chariton.Muni.AP.725469_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725463,Charles_City,TMY3,43.07,-92.62,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Charles.City.Muni.AP.725463_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725479,Clarinda,TMY3,40.72,-95.03,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Clarinda.Muni.AP.725479_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725473,Clinton_Muni_Awos,TMY3,41.83,-90.33,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Clinton.Muni.AWOS.725473_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725497,Council_Bluffs,TMY3,41.27,-95.77,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Council.Bluffs.Muni.AP.725497_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725474,Creston,TMY3,41.02,-94.37,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Creston.Muni.AP.725474_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725476,Decorah,TMY3,43.28,-91.73,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Decorah.Muni.AP.725476_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725477,Denison,TMY3,41.98,-95.38,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Denison.Muni.AP.725477_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725460,Des_Moines_Intl_Ap,TMY3,41.53,-93.67,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Des.Moines.Intl.AP.725460_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725470,Dubuque_Regional_Ap,TMY3,42.4,-90.7,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Dubuque.Rgnl.AP.725470_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726499,Estherville_Muni,TMY3,43.4,-94.75,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Estherville.Muni.AP.726499_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726498,Fair_Field,TMY3,41.05,-91.98,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Fairfield.Muni.AP.726498_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725490,Fort_Dodge_Awos,TMY3,42.55,-94.18,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Fort.Dodge.AWOS.725490_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725483,Fort_Madison,TMY3,40.67,-91.33,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Fort.Madison.Muni.AP.725483_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725456,Keokuk_Muni,TMY3,40.47,-91.43,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Keokuk.Muni.AP.725456_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725493,Knoxville,TMY3,41.3,-93.12,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Knoxville.Muni.AP.725493_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725484,Le_Mars,TMY3,42.78,-96.2,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Le.Mars.Muni.AP.725484_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725485,Mason_City_Municipal_Arpt,TMY3,43.15,-93.33,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Mason.City.Muni.AP.725485_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725475,Monticello_Muni,TMY3,42.23,-91.17,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Monticello.Muni.AP.725475_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725487,Muscatine,TMY3,41.37,-91.15,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Muscatine.Muni.AP.725487_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725464,Newton_Muni,TMY3,41.68,-93.02,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Newton.Muni.AP.725464_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725488,Oelwen,TMY3,42.68,-91.97,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Oelwein.Muni.AP.725488_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725489,Orange_City,TMY3,42.98,-96.07,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Orange.City.Muni.AP.725489_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725465,Ottumwa_Industrial_Ap,TMY3,41.1,-92.45,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Ottumwa.Industrial.AP.725465_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725494,Red_Oak,TMY3,41.02,-95.27,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Red.Oak.Muni.AP.725494_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725495,Sheldon,TMY3,43.22,-95.83,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Sheldon.Muni.AP.725495_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725467,Shenandoah_Muni,TMY3,40.75,-95.42,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Shenandoah.Muni.AP.725467_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725570,Sioux_City_Sioux_Gateway_Ap,TMY3,42.38,-96.38,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726500,Spencer,TMY3,43.17,-95.15,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Spencer.Muni.AP.726500_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725496,Storm_Lake,TMY3,42.6,-95.23,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Storm.Lake.Muni.AP.725496_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725454,Washington,TMY3,41.28,-91.67,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Washington.Muni.AP.725454_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725480,Waterloo_Municipal_Ap,TMY3,42.55,-92.4,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Waterloo.Muni.AP.725480_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725478,Webster_City,TMY3,42.43,-93.87,/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Webster.City.Muni.AP.725478_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726810,Boise_Air_Terminal_Uo,TMY3,43.62,-116.21,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Boise.Air.Terminal.726810_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725867,Burley_Municipal_Arpt,TMY3,42.53,-113.77,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Burley.Muni.AP.725867_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726813,Caldwell_Awos,TMY3,43.63,-116.63,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Caldwell.AWOS.726813_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727834,Coeur_D_Alene_Awos,TMY3,47.77,-116.82,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Coeur.dAlene.AWOS.727834_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725865,Hailey_Friedman_Mem,TMY3,43.5,-114.3,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Hailey-Sun.Valley.AP.725865_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725785,Idaho_Falls_Fanning_Field,TMY3,43.52,-112.07,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Idaho.Falls-Fanning.Field.725785_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727830,Lewiston_Nez_Perce_Cnty_Ap,TMY3,46.37,-117.02,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Lewiston-Nez.Perce.County.AP.727830_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725786,Malad_City,TMY3,42.15,-112.28,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Malad.City.AP.725786_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726815,Mountain_Home_Afb,TMY3,43.05,-115.87,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Mountain.Home.AFB.726815_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725780,Pocatello_Regional_Ap,TMY3,42.92,-112.57,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Pocatello.Muni.AP.725780_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726865,Salmon_Lemhi_Awos,TMY3,45.12,-113.88,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Salmon-Lemhi.AWOS.726865_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725868,Soda_Springs_Tigert,TMY3,42.65,-111.58,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Soda.Springs-Tigert.AP.725868_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725866,Joslin_Fld_Magic_Va_Twin_Fall,TMY3,42.55,-114.35,/north_and_central_america_wmo_region_4/USA/ID/USA_ID_Twin.Falls-Magic.Valley.Rgnl.AP-Joslin.Field.725866_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
744655,Aurora_Municipal,TMY3,41.77,-88.47,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Aurora.Muni.AP.744655_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724338,Belleville_Scott_Afb,TMY3,38.55,-89.85,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Belleville-Scott.AFB.724338_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724397,Central_Illinois_Rg,TMY3,40.47,-88.92,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725314,Cahokia_St_Louis,TMY3,38.57,-90.15,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Cahokia.AP.725314_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724336,Southern_Illinois,TMY3,37.77,-89.25,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Carbondale-Southern.Illinois.AP.724336_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725340,Chicago_Midway_Ap,TMY3,41.78,-87.75,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Chicago-Midway.AP.725340_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725300,Chicago_Ohare_Intl_Ap,TMY3,41.98,-87.92,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725316,Decatur,TMY3,39.83,-88.87,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Decatur.AP.725316_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725305,W_Chicago_Du_Page,TMY3,41.92,-88.25,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Du.Page.AP.725305_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724339,Marion_Regional,TMY3,37.75,-89.02,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Marion-Williamson.County.Rgnl.AP.724339_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725440,Moline_Quad_City_Intl_Ap,TMY3,41.47,-90.52,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724335,Mount_Vernon_Awos,TMY3,38.32,-88.87,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Mount.Vernon.AWOS.724335_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725320,Peoria_Greater_Peoria_Ap,TMY3,40.67,-89.68,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724396,Quincy_Muni_Baldwin_Fld,TMY3,39.93,-91.2,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Quincy.Muni.AP.724396_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725430,Rockford_Greater_Rockford_Ap,TMY3,42.2,-89.1,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724390,Springfield_Capital_Ap,TMY3,39.85,-89.68,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Springfield-Capital.AP.724390_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725326,Sterling_Rockfalls,TMY3,41.75,-89.67,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725315,Univ_Of_Illinois_Wi_Bondville,TMY3,40.06,-88.37,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_University.of.Illinois-Willard.AP.725315_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725347,Chicago_Waukegan,TMY3,42.42,-87.87,/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Waukegan.Rgnl.AP.725347_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725336,Delaware_Co_Johnson,TMY3,40.23,-85.4,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Delaware.County-Johnson.Field.725336_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724320,Evansville_Regional_Ap,TMY3,38.05,-87.53,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Evansville.Rgnl.AP.724320_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725330,Fort_Wayne_Intl_Ap,TMY3,41,-85.2,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725335,Grissom_Arb,TMY3,40.65,-86.15,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Grissom.AFB.725335_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724365,Huntingburg,TMY3,38.25,-86.95,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Huntingburg.Muni.AP.724365_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724380,Indianapolis_Intl_Ap,TMY3,39.72,-86.27,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Indianapolis.Intl.AP.724380_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724386,Lafayette_Purdue_Univ_Ap,TMY3,40.42,-86.93,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Lafayette-Purdue.University.AP.724386_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724375,Monroe_Co,TMY3,39.13,-86.62,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Monroe.County.AP.724375_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725350,South_Bend_Michiana_Rgnl_Ap,TMY3,41.7,-86.33,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724373,Terre_Haute_Hulman_Regional_A,TMY3,39.45,-87.3,/north_and_central_america_wmo_region_4/USA/IN/USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724507,Chanute_Martin_Johnson_Ap,TMY3,37.67,-95.48,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Chanute-Martin.Johnson.AP.724507_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724580,Concordia_Blosser_Muni_Ap,TMY3,39.55,-97.65,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Concordia-Blosser.Muni.AP.724580_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724510,Dodge_City_Regional_Ap,TMY3,37.77,-99.97,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724556,Emporia_Municipal_Ap,TMY3,38.33,-96.18,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Emporia.Muni.AP.724556_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724550,Fort_Riley_Marshall_Aaf,TMY3,39.05,-96.77,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Fort.Riley-Marshall.AAF.724550_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724515,Garden_City_Municipal_Ap,TMY3,37.93,-100.72,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Garden.City.Muni.AP.724515_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724650,Goodland_Renner_Field,TMY3,39.37,-101.7,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Goodland-Renner.Field.724650_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724517,Great_Bend_Awos,TMY3,38.35,-98.87,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Great.Bend.AWOS.724517_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724518,Hays_Muni_Awos,TMY3,38.85,-99.27,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Hays.Muni.AWOS.724518_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724655,Hill_City_Municipal_Ap,TMY3,39.38,-99.83,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Hill.City.Muni.AP.724655_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724506,Hutchinson_Municipal_Ap,TMY3,38.07,-97.87,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Hutchinson.Muni.AP.724506_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724516,Liberal_Muni,TMY3,37.03,-100.97,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Liberal.Muni.AP.724516_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724555,Manhattan_Rgnl,TMY3,39.13,-96.67,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Manhattan.Rgnl.AP.724555_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724509,Newton_Awos,TMY3,38.05,-97.28,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Newton.AWOS.724509_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724468,Olathe_Johnson_Co,TMY3,38.85,-94.73,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Olathe-Johnson.County.Executive.AP.724468_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724475,Olathe_Johnson_Co_Industrial,TMY3,38.83,-94.88,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Olathe-Johnson.County.Industrial.AP.724475_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724585,Russell_Municipal_Ap,TMY3,38.88,-98.82,/north_and_central_america_wmo_region_4/USA/KS/USA_KS_Russell.Muni.AP.724585_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
